Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1385,Shree Radhey Party Lawn & Caterers,"Banquets, Party Lawns & Caterers",Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 16.0 - 21.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.6 Stars (421 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Directors / Event Leads,+91 9825 619 994,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1386,The Venetian Luxury Banquet Hall,"Banquets, Party Lawns & Caterers",Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 43.0 - 47.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (462 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Directors / Event Leads,+91 9874 503 985,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1387,Seven Seas Banquet & Catering Rohini,"Banquets, Party Lawns & Caterers",Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 38.0 - 43.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.8 Stars (433 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Directors / Event Leads,+91 9877 115 360,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1388,The Rajwada Palace Banquet Lawns,"Banquets, Party Lawns & Caterers",Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 44.0 - 50.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.7 Stars (76 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Directors / Event Leads,+91 9869 826 794,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1389,Surya Grand Banquet & Event Suites,"Banquets, Party Lawns & Caterers",Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 33.0 - 39.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.8 Stars (534 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Directors / Event Leads,+91 9819 115 637,Lacks an interactive catering menu customizer and wedding package pricing estimator online.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1390,Vaishnav Banquet & Pure Veg Caterers,"Banquets, Party Lawns & Caterers",Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 30.0 - 35.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.5 Stars (362 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Directors / Event Leads,+91 9895 659 489,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1391,Shree Balaji Banquet & Marriage Lawn,"Banquets, Party Lawns & Caterers",Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 38.0 - 43.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (678 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Directors / Event Leads,+91 9878 635 255,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1392,The Emerald Banquet Hall Rohini,"Banquets, Party Lawns & Caterers",Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 35.0 - 39.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.7 Stars (297 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Directors / Event Leads,+91 9822 809 245,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1393,Golden Tulip Party Lawns & Events,"Banquets, Party Lawns & Caterers",Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 36.0 - 38.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.7 Stars (390 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Directors / Event Leads,+91 9840 497 168,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1394,Orchid Palace Luxury Banquet Hall,"Banquets, Party Lawns & Caterers",Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 22.0 - 27.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.6 Stars (151 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9888 950 722,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1395,Shree Krishna Caterers & Event Decor,"Banquets, Party Lawns & Caterers",Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 37.0 - 41.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (654 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Directors / Event Leads,+91 9884 299 571,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1396,Grand Imperial Luxury Banquet Suites,"Banquets, Party Lawns & Caterers",Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 37.0 - 40.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.7 Stars (320 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Directors / Event Leads,+91 9866 384 104,Lacks an interactive catering menu customizer and wedding package pricing estimator online.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1397,The Palms Banquet & Open Lawns,"Banquets, Party Lawns & Caterers",Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 37.0 - 39.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.5 Stars (265 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Directors / Event Leads,+91 9828 149 743,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1398,Maharaja Caterers & Wedding Decorators,"Banquets, Party Lawns & Caterers",GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 29.0 - 31.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.5 Stars (53 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9895 826 136,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1399,City Palace Banquet Hall Sector 10,"Banquets, Party Lawns & Caterers",Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 40.0 - 42.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (638 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Directors / Event Leads,+91 9879 619 720,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1400,Paradise Garden Party Lawn & Banquets,"Banquets, Party Lawns & Caterers",Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 43.0 - 47.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.8 Stars (495 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Directors / Event Leads,+91 9897 595 121,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1401,Crown Plaza Banquet & Rooftop Lounge,"Banquets, Party Lawns & Caterers",Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 17.0 - 23.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (88 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9828 422 969,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1402,Shahi Rasoi Pure Veg Outdoor Caterers,"Banquets, Party Lawns & Caterers",Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 40.0 - 42.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.8 Stars (46 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9869 797 915,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1403,Viceroy Luxury Banquets & Lawn,"Banquets, Party Lawns & Caterers",Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 36.0 - 42.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (193 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9899 101 915,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1404,The Sapphire Event & Banquet Hub,"Banquets, Party Lawns & Caterers",Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 24.0 - 26.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.6 Stars (637 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9876 513 887,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1405,Royal Feast Catering & Wedding Planners,"Banquets, Party Lawns & Caterers",Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 16.0 - 22.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.9 Stars (76 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9826 981 813,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1406,Golden Moments Banquet & Lawn Rohini,"Banquets, Party Lawns & Caterers",Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 37.0 - 40.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.8 Stars (182 Reviews),No Website (Only Justdial & Google Map listing),Managing Directors / Event Leads,+91 9811 151 717,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1407,Shiv Shakti Banquets & Kitty Party Hall,"Banquets, Party Lawns & Caterers",Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 50.0 - 56.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.3 Stars (449 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Directors / Event Leads,+91 9829 844 666,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1408,The Grand Celebrations Event Hall,"Banquets, Party Lawns & Caterers",Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 40.0 - 43.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.7 Stars (597 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Directors / Event Leads,+91 9895 386 801,Poor mobile presence when NRI / outstation families search for 'Best Banquets in Rohini / GT Karnal Road'.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1409,Ambience Banquets & Poolside Lawn,"Banquets, Party Lawns & Caterers",Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 23.0 - 28.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.6 Stars (552 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Directors / Event Leads,+91 9854 885 848,High dependency on offline wedding brokers taking heavy 10-15% commission instead of direct website bookings.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1410,Utsav Party Lawn & Tent Decorators,"Banquets, Party Lawns & Caterers",Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 39.0 - 41.0 Lakhs/mo,"Rs. 100,000 - Rs. 800,000",4.4 Stars (640 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Directors / Event Leads,+91 9858 835 624,No 360-degree virtual hall tour or real-time event date availability checker for wedding planners.,"Pitch 'SahayShakti GrandEvent Portal': 360-degree virtual venue tour, interactive menu builder, and direct wedding consultation booking to eliminate middleman commissions.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
